"","Aug2016","Sep2016","Oct2016","Nov2016","Dec2016","Jan2017","Feb2017","Mar2017","Apr2017","May2017","Jun2017","Jul2017","Aug2017","Sep2017","Oct2017","Nov2017","Dec2017","Jan2018","Feb2018","Mar2018","Apr2018","May2018","Jun2018"
"31",0.0181889887994952,0.0182837140888864,0.0183439278146799,0.0190823373457912,0.0208650124412497,0.0185630971584564,0.0170362729929517,0.0149741403410679,0.016014934171743,0.0170658366744039,0.0190125276344878,0.0186162079510703,0.0162860576923077,0.0170958824385276,0.0152350081037277,0.0178739416745061,0.0183281613653995,0.011448275862069,0.0215968586387435,0.0190283400809717,0.016030534351145,0.0187064045656309,0.0257190265486726
"32",0.00936267550086765,0.00932804557895325,0.00782086993786158,0.00874473498535417,0.00977156483273431,0.00887206849485048,0.00790785628330754,0.00913824433883142,0.00878365101198664,0.0106826334669762,0.00873249815770081,0.00940366972477064,0.0151442307692308,0.0128764731558271,0.0143435980551053,0.0118767638758231,0.0134794414274631,0.0206896551724138,0.0247054973821989,0.0180161943319838,0.0132315521628499,0.00665821179454661,0.0110619469026549
"33",0.00496135037072093,0.00504570928522222,0.00569006975692213,0.00553761946505313,0.00685996682333426,0.00795384042685197,0.00704830668729586,0.00726866088901314,0.00675967773629397,0.00611943447984807,0.00718496683861459,0.00726299694189602,0.00865384615384615,0.00589262330859886,0.00453808752025932,0.00576199435559737,0.00707913110938712,0.00648275862068966,0.00719895287958115,0.011336032388664,0.00534351145038168,0.00697526949904883,0.00110619469026549
"34",0.0109007729925856,0.0123722281181925,0.013784729662167,0.0146672083128434,0.011871025711916,0.0107953840426852,0.00993639332989513,0.012143556052558,0.0094321084692474,0.00949567419286769,0.0103537214443626,0.00963302752293578,0.0127403846153846,0.00865706387312672,0.0120745542949757,0.00811382878645344,0.0102792862684251,0.00731034482758621,0.0103075916230367,0.0103238866396761,0.00585241730279898,0.0149017121116043,0.0124446902654867
"35",0.0329547247199874,0.0289802453964885,0.0250101183248816,0.0254965683863933,0.0268955626209566,0.0270629110311453,0.0279697438542204,0.0272749510763209,0.0305364511691885,0.0303861574171766,0.0247236551215918,0.0386850152905199,0.0343149038461538,0.035792230467045,0.0317666126418152,0.0296331138287864,0.0386927851047323,0.036,0.0409031413612565,0.0354251012145749,0.0318066157760814,0.0326569435637286,0.0384402654867257
"36",0.00638902035021297,0.00814574838481446,0.00685665309620741,0.00777190994419619,0.00775850152059718,0.00754436034247425,0.00723740759841843,0.00774042493709813,0.00882295146394184,0.00851972990082296,0.0076271186440678,0.00913608562691132,0.00937499999999999,0.00909355448857849,0.00907617504051864,0.00787864534336783,0.00717610550814585,0.00731034482758621,0.0117801047120419,0.0133603238866397,0.00814249363867684,0.0196575776791376,0.0105088495575221
"37",0.0252957879791765,0.0259826099908768,0.0268314168035617,0.0262876568814009,0.0244850705004147,0.0244819456508252,0.0183771703627299,0.0236755661168577,0.0238160738848497,0.0220774424984174,0.0202652910832719,0.0168960244648318,0.015625,0.0120034919249236,0.0196920583468395,0.0194026340545626,0.0211404189294026,0.0144827586206896,0.0139070680628272,0.0115384615384615,0.0175572519083969,0.0168040583386176,0.0143805309734513
"38",0.0096387442814324,0.010175203410974,0.0109277908720806,0.00778260032926386,0.0100566768039812,0.00962898622657898,0.00739212652570053,0.0086315348057031,0.00888190214187463,0.00923190546528804,0.0104642593957259,0.011085626911315,0.00955528846153846,0.00749308889858868,0.0121555915721232,0.00576199435559737,0.00756400310318076,0.0117241379310345,0.00768979057591623,0.00951417004048583,0.0094147582697201,0.0164870006341154,0.0129977876106195
"39",0.00851080612083925,0.00818298609171647,0.0104516344070662,0.00854161766906844,0.00825960740945535,0.0105596227819829,0.00818291215403129,0.00952264467430808,0.0101591668304185,0.00952205106562566,0.0113117170228445,0.00898318042813456,0.0109375,0.00982103884766477,0.00510534846029173,0.00799623706491063,0.00853374709076804,0.00937931034482758,0.00801701570680629,0.00809716599190283,0.00712468193384224,0.00634115409004439,0.0113384955752212
"40",0.0226060892885313,0.0231525442663241,0.0227483751160631,0.0213059374398666,0.0212710810063589,0.0222980518674774,0.0219357056902183,0.0221729102599944,0.0199449793672627,0.023185271154252,0.029587324981577,0.022974006116208,0.0246995192307692,0.0228430088753092,0.0226094003241491,0.0312793979303857,0.0278316524437548,0.0242758620689655,0.0245418848167539,0.0238866396761134,0.0208651399491094,0.0291693088142042,0.0188053097345133
"41",0.016469474680549,0.0179392653000428,0.0198200128562246,0.0201406854674905,0.0175127868399226,0.0168507258965132,0.0173629018394361,0.0217011462119094,0.0169974454706229,0.0207322219877611,0.0190125276344878,0.0193807339449541,0.0234375,0.0240797322857559,0.0174230145867099,0.0151693320790216,0.0223041117145074,0.0180689655172414,0.018651832460733,0.0210526315789474,0.0183206106870229,0.0199746353836398,0.0182522123893805
"42",0.0334910869222275,0.0314658623321976,0.0349379806204319,0.0328087917726796,0.0310253663256843,0.0292716217893039,0.0307718755372185,0.0283757338551859,0.0301041461976813,0.031625870436801,0.0294767870302137,0.0271024464831804,0.0356370192307692,0.0327367961588826,0.0277147487844409,0.0328080903104421,0.032389449185415,0.0369655172413793,0.0309227748691099,0.0362348178137652,0.0351145038167939,0.0428027901077996,0.0298672566371681
"43",0.00922858495030762,0.00360274814276937,0.00404732995262243,0.00581556947681255,0.00594415261266243,0.00392108202010175,0.00471033178614406,0.0075482247693598,0.0046178031047357,0.00604030386157417,0.0047162859248342,0.00439602446483181,0.00594951923076923,0.00712934671904554,0.00721231766612642,0.00270460959548448,0.00640031031807603,0.00496551724137931,0.00294502617801047,0.00607287449392712,0.00559796437659033,0.00317057704502219,0.00442477876106195
